Url,Product Name,Size,Color,Quantity,Brand,Product Information,currency,Price,Product ID,Price Before Discount,Gender,Picture,specifications,breadcrumbs,material,labeling,availability,category name,product type
https://www.matalanme.com/ae_en/girls-daisy-crinkle-dress,Girls Daisy Crinkle Dress,1 - 1.5 Y,Yellow,,Matalan,"Adorn your little one in the delightful Yellow Daisy Crinkle Dress, a charming piece from our infant girls' fashion collection. This dress is crafted from a comfortable crinkle fabric, ensuring a relaxed fit and playful movement. The pretty floral print adds a touch of springtime enchantment to her wardrobe, with the vibrant yellow bringing a pop of colour to her day.",AED,29,235774,59,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15614766-4865226671250564_3h6whnp4mrc6b2tw.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Main 98%&nbsp;Polyester 2%&nbsp;Elastane"", ""Care Instruction"": "" Machine Washable At 40آ°""}",Home / Kids / Dresses / Girls Daisy Crinkle Dress,Main 98%&nbsp;Polyester 2%&nbsp;Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-gingham-crinkle-dress,Girls Gingham Crinkle Dress,,Blue,,Matalan,"Add a touch of timeless charm to her wardrobe with the Girls Blue Gingham Crinkle Dress. Featuring a classic blue gingham pattern and a crinkle fabric design, this dress combines comfort with a playful, vintage-inspired look. The lightweight fabric is perfect for warm days, offering breathability and a relaxed, breezy feel, while the gingham print adds a fun, feminine touch.Blue and white colourGingham styleRed and orange flower printCrinkle fabricShort elastic sleeves",AED,32,235766,65,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15637542-7075226646800867_dnyi7j5ye93jprel.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Main 98%&nbsp;Polyester 2%&nbsp;Elastane"", ""Care Instruction"": "" Machine Washable At 40آ°""}",Home / Kids / Dresses / Girls Gingham Crinkle Dress,Main 98%&nbsp;Polyester 2%&nbsp;Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-frill-trim-dress-yellow,Girls Frill Trim Dress,,Yellow,,Matalan,"Your little one will be the belle of the ball in our delightful Lemon Frill Trim Dress. Crafted from soft and lightweight fabric, this dress is gentle against your child's delicate skin. The vibrant lemon hue adds a cheerful pop of colour to their wardrobe, perfect for sunny days and special occasions.Lemon colourShort sleeves",AED,22,235173,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15553678-2015227653305046_esc9qlnjfg3wfx4o.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Frill Trim Dress,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-floral-embroidered-mesh-dress,Girls Floral Embroidered Mesh Dress,,Light Pink,,Matalan,"Make every occasion extra special with the Girls Blue Floral Embroidered Mesh Dress. Featuring delicate floral embroidery and a soft mesh overlay, this elegant dress is perfect for parties, weddings, and celebrations. Featuring a beautiful soft blue shade for a timeless, elegant look. Detailed with a delicate floral embroidery for a charming and intricate finish. For a more formal occasion, add a delicate hairband, tights, and patent leather shoes.Blue colourFloral embroidery detailMesh fabricFrill sleeve",AED,59,235009,119,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15552834-1305215735206015_aqw7hfxeupbdxds9.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Polyester"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Floral Embroidered Mesh Dress,100% Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-sequin-dress-light-pink,Girls Sequin Dress,,Light Pink,,Matalan,"Adorn your little princess in our captivating Girls Sequin Dress in a beautiful shade of light pink. Designed for special occasions, this dress will make your daughter the belle of the ball.Lavishly embellished with shimmering sequins throughout the dress, creating a breathtaking sparkle that will catch everyone's eye.Features a delicate V-neckline with elegant cap sleeves, adding a touch of sophistication to the dress.Designed with a twirl-worthy full skirt that adds a touch of playfulness and allows your child to move with grace and ease.",AED,32,230045,129,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15555191-5705221443868515_mlnybw4kbxcntlni.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Main: 95% Polyester 5% Elastane&nbsp;Lining: 100% Polyester"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Sequin Dress,Main: 95% Polyester 5% Elastane&nbsp;Lining: 100% Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-butterfly-dress,Girls Butterfly Dress,1 - 1.5 Y,Green,,Matalan,"Clad your little one in springtime elegance with our enchanting Girls Green Butterfly Dress This dress will instantly elevate your child's wardrobe with its cheerful sage green hue and vibrant butterfly print. Crafted from soft, durable materials, it ensures utmost comfort for your little adventurer. Layer with a light cardigan or denim jacket when the weather is slightly chilly.Green colourButterfly printShort sleeve100% Cotton",AED,14,229872,29,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15552734-1975219368279086_syxldhwyfsyrfere.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Butterfly Dress,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-lilac-floral-spring-dress,Girls Lilac Floral Spring Dress,,Light Pink,,Matalan,"Add a touch of springtime charm to your little one's wardrobe with our enchanting Girls Lilac Floral Spring Dress. Designed exclusively for our Infant Girls Fashion collection, this delightful dress is crafted from a soft and gentle fabric, ensuring supreme comfort for your precious girl. Layer over a long-sleeved top on cooler days, maintaining warmth and style.Lilac colourSpring floral printShort sleeveFlowy",AED,19,229864,39,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15552638-7095219365008981_sds9rpwzef88x51p.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Lilac Floral Spring Dress,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-floral-crinkle-jumpsuit-blue,Girls Floral Crinkle Jumpsuit,7 Y,Blue/White,,Matalan,"Let her step out in effortless style with the Girls' Blue Floral Crinkle Jumpsuit, a lightweight and breezy outfit perfect for warm days. Featuring a charming floral print and a relaxed crinkle fabric, this jumpsuit is both stylish and comfortable for all-day wear.Cream and blue colourFloral patternCrinkle fabric Square neckShort sleeve",AED,18,224557,75,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15497063-1285217548372100_djq24d1nclvqkmf5.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Main 98%&nbsp;Polyester 2%&nbsp;Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Floral Crinkle Jumpsuit,Main 98%&nbsp;Polyester 2%&nbsp;Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-bunny-mesh-dress,Girls Bunny Mesh Dress,,Green,,Matalan,"Make your little oneâ€™s day extra special with this Girls Green Bunny Mesh Dress. Perfect for springtime celebrations, Easter events, or any dress-up occasion, this charming outfit combines whimsy and comfort in one adorable package. Features a soft white bodice adorned with a delightful bunny motif, complete with floral accents for a cheerful touch.White top with bunny printGreen mesh skirt with floral printShort sleeve",AED,44,221361,89,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15595070-1065212168310631_99noklmtdimv1bww.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Top 95%&nbsp;Polyester 5%&nbsp;Elastane Lining 100%&nbsp;Polyester Skirt Mesh 100%&nbsp;Polyester"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Bunny Mesh Dress,Top 95%&nbsp;Polyester 5%&nbsp;Elastane Lining 100%&nbsp;Polyester Skirt Mesh 100%&nbsp;Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-bunny-dress,Girls Bunny Dress,,Yellow,,Matalan,"Your little one will be hopping with joy in this adorable bunny print dress! Crafted from a soft and durable material, this dress is gentle to the touch, ensuring all-day comfort for your child. Featuring a vibrant bunny print, this dress will make your little one the centre of attention at any occasion. Add a touch of whimsy with a pair of bunny ears headband or hair clips.Yellow colourBunny and flower printShort sleeve",AED,39,219344,39,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15552800-9855212100699553_euessar9ka2bvigh.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Bunny Dress,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-cherry-tutu-dress,Girls Cherry Tutu Dress,,Pink,,Matalan,"Your little one will be the belle of the ball in our Valentines Cherry Tutu Dress. Crafted from luxurious fabric, this dress features a vibrant cherry print and a floaty tutu skirt that will have her twirling with delight. The bodice is adorned with delicate ruffles and a satin ribbon sash, adding a touch of elegance to this playful design. Pair with tights and a cardigan for a cosy winter look.Pink colourCherry logoTutuLong sleeve",AED,89,216630,89,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15481457-5165206954661238_waktqcci0knmtg1o.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""97% Cotton 3% Elastane Skirt 100% Polyester Lining 100% Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Cherry Tutu Dress,97% Cotton 3% Elastane Skirt 100% Polyester Lining 100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-heart-valentines-dress,Girls Heart Valentines Dress,,Pink,,Matalan,"Your little one will look adorable in our Girls Pink Heart Valentines Dress! This delightful dress is perfect for any special occasion, from Valentine's Day parties to family gatherings. Crafted from a soft and comfortable fabric, this dress will keep your little one feeling cosy all day long.Pink colourHeart printLong sleeve100% Cotton",AED,45,216617,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15481436-1785203318507257_gtydg3pw5ntfomf8.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Heart Valentines Dress,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-floral-dress-green,Girls Floral Dress,,Green,,Matalan,"Our sage floral dress is the perfect addition to your little one's wardrobe. This stunning dress is adorned with a vibrant floral print in a beautiful sage green colourway, perfect for springtime adventures. Crafted from a soft and comfortable 100% cotton, your little one will stay comfy all day long.Sage colourFloral designLong sleeve",AED,11,214582,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15481449-8715205905008827_gjrpxvacmtk8kbyl.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Washable ""}",Home / Kids / Dresses / Girls Floral Dress,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-stripe-cherry-dress,Girls Stripe Cherry Dress,,Blue/White,,Matalan,"Looking for a dress that's both stylish and comfy for your little one? Look no further than our navy stripe cherry dress! This adorable dress is made from a soft and durable 100% cotton, ensuring all-day comfort for your little one.Navy stripe patternLong sleeve Dress Cherry design 100% cotton",AED,11,214565,45,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15481419-1585205893665806_zclyzakou9l6ymkx.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Cotton"", ""Care Instruction"": ""Machine Washable ""}",Home / Kids / Dresses / Girls Stripe Cherry Dress,100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-check-gingham-dress,Girls Check Gingham Dress,,Black/White,,Matalan,"With this classic gingham dress from our infant girls fashion department, your little princess will look like she's stepped out of a storybook. The black and white gingham pattern is timeless and stylish, and the dress is made from a soft cotton blend that will keep her comfortable all day long. Pair with tights and ballet flats for a classic look.Black and white colourCheck patternGingham designLong sleeve",AED,18,214525,75,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15480534-1645219896695615_6f36a230.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Main 86%&nbsp;Polyester 12%&nbsp;Viscose 2%&nbsp;Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Check Gingham Dress,Main 86%&nbsp;Polyester 12%&nbsp;Viscose 2%&nbsp;Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-unicorn-tutu-mesh-dress,Girls Unicorn Tutu Mesh Dress,,Pink,,Matalan,"Make your little angel the star of any occasion in this enchanting Girls Purple Unicorn Tutu Mesh Dress ! Crafted from the finest materials, this dress exudes elegance and comfort. The fun unicorn character and shimmering sequins add a touch of whimsy, while the soft mesh overlay creates a dreamy, ethereal effect.Purple colourUnicorn characterMesh tutuShort frill sleeves",AED,26,213228,105,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15481465-1365223809170434_sywkysvrkogpxhhp.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Main 60% Cotton 405 Polyester Mesh 100% Polyester"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Unicorn Tutu Mesh Dress,Main 60% Cotton 405 Polyester Mesh 100% Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-soft-touch-cargo-jumpsuit-grey,Girls Soft Touch Cargo Jumpsuit ,,Grey,,Matalan,"The Girls Grey Soft Touch Cargo Jumpsuit is a trendy and comfortable all-in-one outfit, perfect for style-conscious girls. With its ultra-soft fabric and cargo-inspired details, this jumpsuit combines functionality with fashion. The neutral grey tone makes it easy to accessorize, while its relaxed fit ensures all-day comfort for play, outings, or lounging.Grey colourSoft touchCargo designSide flap pocketsElastic waistband",AED,22,213074,89,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15480346-7065203055749017_o1jf0nljdrgftdcz.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Polyester"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Soft Touch Cargo Jumpsuit ,100% Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-glitter-t-shirt-dress,Girls Glitter T-Shirt Dress,7 Y,Black,,Matalan,"This striking black T-shirt dress, adorned with shimmering Lurex threads, will elevate your little one's style to new heights. Crafted from cotton-rich fabric, it ensures comfort and durability, making it a versatile choice for any occasion. Dress it up for a special occasion with ballet flats and a sequined headband.Black colourGlitter detailT-shirt dress design",AED,14,212427,59,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15550516-2175202025867488_hzvxhcqevnjvxwsi.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""&nbsp;94% Polyester 3% Metallised Fibre 3% Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Glitter T-Shirt Dress,&nbsp;94% Polyester 3% Metallised Fibre 3% Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-leopard-sweater-dress-pink,Girls Leopard Sweater Dress,,Pink,,Matalan,"Your little wild one will love our Girls Pink Leopard Sweater Dress, perfect for playtime adventures and cosy cuddles. Crafted from a sumptuously soft cotton blend, this dress ensures all-day comfort for your precious little one. The vibrant pink leopard print adds a touch of playful charm to her wardrobe.Pink colour Leopard print SweaterCuffs",AED,16,210756,65,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15479649-5175199959864079_r0dltzakrzo2mvvd.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""60%&nbsp;Cotton 40%&nbsp;Polyester"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Leopard Sweater Dress,60%&nbsp;Cotton 40%&nbsp;Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-spring-print-sweater-dress,Girls Spring Print Sweater Dress,,Green,,Matalan,"Freshen up her wardrobe with the charming Girls Blue Spring Print Sweater Dress. Perfect for cooler days, this dress combines cozy comfort with a pretty seasonal design. With a soft blue base adorned with a delightful spring-inspired print, featuring florals and whimsical patterns that add a playful touch. Ideal for casual outings, playdates, or family gatherings, offering a balance of comfort and style.Blue base colourSpring printLong sleeveSweater styleCuffs",AED,16,210748,65,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15479616-4705198651114571_fxkdpouscukvl9xd.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""60% Cotton 40% Polyester"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Spring Print Sweater Dress,60% Cotton 40% Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-acid-wash-long-sleeve-flare-dress,Girls Acid Wash Long Sleeve Flare Dress,,Grey,,Matalan,"Our Girls Grey Acid Wash Long Sleeve Flare Dress is a must-have for your little fashionista's wardrobe. This trendy dress features a vibrant acid wash print that will turn heads wherever she goes. Made from a soft and stretchy cotton blend, this dress is comfortable enough for all-day wear. The fit and flare silhouette is flattering on all body types, and the ribbed texture adds a touch of interest. - Pair with tights and ankle boots for a chic fall outfit.Grey colourAcid wash lookLong sleeveFlare skit",AED,22,208710,89,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15409108-3825198367764910_qst0oesjljsf4ziq.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""96% Cotton 4% Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Acid Wash Long Sleeve Flare Dress,96% Cotton 4% Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-ribbed-long-sleeve-dress,Girls Ribbed Long Sleeve Dress,7 Y,Brown,,Matalan,"The Girls' Cream Ribbed Long Sleeve Dress is a stylish and versatile addition to her wardrobe, perfect for both casual days and special occasions. Made with soft ribbed fabric and a comfortable design, itأ¢â‚¬â„¢s an effortlessly chic choice for cooler seasons. Pair with tights and boots for a cosy winter look.Cream colourLong sleeveRibbedMidi length",AED,18,205183,75,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15409113-7525196573566259_3zj6uwsrp26a30sl.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Main 83%&nbsp;Polyester 14%&nbsp;Viscose 3%&nbsp;Elastane"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Ribbed Long Sleeve Dress,Main 83%&nbsp;Polyester 14%&nbsp;Viscose 3%&nbsp;Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-sequin-dress-p-c10152400001,Girls  Sequin Dress,,Silver,,Matalan,"Get your little one ready for the spotlight with our stunning girls silver sequin dress! Perfect for parties and special celebrations, this dazzling dress is designed to make your little one feel like the belle of the ball making it an excellent choice this festive season.Silver colourAll over sequin detailsShort sleevesZip fastening to the back",AED,32,203707,129,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15391521-1455184127937217_dp76rlpwufiamoga.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Shell 100%&nbsp;Polyester"", ""Care Instruction"": ""<p>Machine Washable </p>""}",Home / Kids / Dresses / Girls  Sequin Dress,Shell 100%&nbsp;Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-sequin-dress-p-c10152200001,Girls Sequin Dress,,Pink,,Matalan,"Get your little one ready for the spotlight with our stunning girls pink sequin dress! Perfect for parties and special celebrations, this dazzling dress is designed to make your little one feel like the belle of the ball making it an excellent choice this festive season.Pink colourAll over sequin detailsShort sleevesZip fastening to the back",AED,36,203699,145,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15364348-1515184126919356_8karmejgjuk6gxkp.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Shell 100%&nbsp;Polyester"", ""Care Instruction"": ""<p>Machine Washable </p>""}",Home / Kids / Dresses / Girls Sequin Dress,Shell 100%&nbsp;Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-sequin-sweater-dress,Girls Sequin Sweater Dress,,Black,,Matalan,"Your little princess will sparkle and shine in our Sequin Sweat Dress in Black! This dress is perfect for any occasion, from birthday parties to school discos. With a striking black colour with all-over shimmering sequin embellishment. She'll be the belle of the ball in this show-stopping dress. Pair with black tights and ankle boots for a chic and edgy look.Black topWhite sequin skirtSweater style Long sleeves",AED,26,203663,105,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15409142-1185192180261190_y8vrztbaoj8sqgqx.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Top 60% Cotton 40% Polyester Skirt 93% Polyester 7% Elastane Skirt Lining 100% Cotton"", ""Care Instruction"": ""<p>Machine Washable</p>""}",Home / Kids / Dresses / Girls Sequin Sweater Dress,Top 60% Cotton 40% Polyester Skirt 93% Polyester 7% Elastane Skirt Lining 100% Cotton,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-foil-bow-dress,Girls Foil Bow Dress,,Silver,,Matalan,"Get ready for your little one to shine bright with our enchanting Girls Silver Foil Bow Dress! This stunning dress is perfect for any special event, combining fun and style, making it the ideal choice for birthdays, weddings, and festive celebrations.Silver colourPuff sleevesPuff ball bottomLarge bow detail to the frontSilver foil finish",AED,29,201044,119,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15364313-4165184125795646_gguluenofsgozdit.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""Outer 65%&nbsp;Polyester 20%&nbsp;Metallised Fibre 15%&nbsp;Viscose Lining 100%&nbsp;Polyester"", ""Care Instruction"": ""<p>Machine Washable </p>""}",Home / Kids / Dresses / Girls Foil Bow Dress,Outer 65%&nbsp;Polyester 20%&nbsp;Metallised Fibre 15%&nbsp;Viscose Lining 100%&nbsp;Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-soft-touch-cargo-jumpsuit,Girls Soft Touch Cargo Jumpsuit,7 Y,Cream,,Matalan,"Upgrade her casual wardrobe with the Girls Cream Soft Touch Cargo Jumpsuit, designed for ultimate comfort and style. Made from soft-touch material, providing a cozy feel for all-day wear Featuring a practical cargo pockets for a modern, functional look. Add a denim jacket and boots for a cool and rugged outfit.Cream colourElastic waistbandLong sleeves2 Side cargo pockets",AED,22,200247,89,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/j/p/jpg_6224,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""100% Polyester"", ""Care Instruction"": ""<p>Machine Washable</p>""}",Home / Kids / Dresses / Girls Soft Touch Cargo Jumpsuit,100% Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-stripe-sweater-dress,Girls Stripe Sweater Dress,1 - 1.5 Y,Navy,,Matalan,"With its charming stripe design, this navy stripe sweater dress is perfect for your little one's everyday adventures. Crafted from a cosy cotton-rich blend, it's gentle on delicate skin and will keep them feeling snug all day long. The dress features a classic crew neckline, long sleeves, and a regular fit for effortless comfort and style. With a navy stripe all over and a HAPPY print on the chest, this dress is an adorable addition to your little one's wardrobe. Perfect for any occasion, pair with tights for a warmer wear.Navy stripe patternHAPPY printLong sleeveSweater dressCrewneck",AED,14,195034,59,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15299197-1065177638669473_qs4b1e8xqzkrtq3u.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""57%&nbsp;Cotton 43%&nbsp;Polyester"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Stripe Sweater Dress,57%&nbsp;Cotton 43%&nbsp;Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-love-sweater-dress,Girls Love Sweater Dress,1 - 1.5 Y,Pink,,Matalan,"The pink love sweater dress will have your little one looking and feeling adorable. This dress is crafted from soft and comfortable fabric in a vibrant pink hue. Featuring long sleeves, and a classic crew neckline, this dress is perfect for your little one to twirl and play in. The pink love sweater dress is sure to become a staple in your child's wardrobe.Pink colourSweater dressLong sleeveLOVE AMOUR print",AED,59,193676,59,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15299205-8555176603705662_rh4flvsj5lprnf1h.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""60%&nbsp;Cotton 40%&nbsp;Polyester"", ""Care Instruction"": ""Machine Washable""}",Home / Kids / Dresses / Girls Love Sweater Dress,60%&nbsp;Cotton 40%&nbsp;Polyester,Buy 1 Get 1 Free,IN_STOCK,Kids,
https://www.matalanme.com/ae_en/girls-floral-playsuit,Girls Floral Playsuit,7 Y,Black,,Matalan,"A super-cute all-in-one with a retro twist! This playsuit is designed in a comfortable relaxed shape and features an all-over white floral print on a textured crinkle fabric. With an off the shoulder detailing and an adorable floral pattern, this playsuit is perfect for your stylish girl. Pair with sandals and a sunhat for a day at the beach or layer under a denim jacket and trainers for a casual weekend look.Relaxed shape for all-day comfortWhite floral pattern Off the shoulderBlack base colour Short sleeve and shortsTextured crinkle fabric",AED,16,172560,65,Girls,https://admin.bfab.me/media/catalog/product/cache/083cf153f9c91806e1701964acf5d2a8/1/5/15391348-8145154021600282_y9nmarlwwlf1sda4.jpg,"{""Gender"": ""Girls"", ""Brand"": ""Matalan"", ""Material"": ""99% Polyester 1% Elastane"", ""Care Instruction"": ""Machine Washable ""}",Home / Kids / Dresses / Girls Floral Playsuit,99% Polyester 1% Elastane,Buy 1 Get 1 Free,IN_STOCK,Kids,
